,country,year,gdp_per_capita,suicides/100k pop,75+ years,55-74 years,35-54 years,25-34 years,15-24 years,5-14 years,male,female,HDI for year
800,Georgia,2011,3435,36.309999999999995,16.689999999999998,7.38,5.12,2.94,3.7399999999999998,0.44,32.67,3.64,0.7399999999999999
801,Georgia,2012,3772,34.88,12.52,7.12,4.82,5.78,4.1899999999999995,0.45,31.07,3.81,0.747
802,Georgia,2013,3850,55.57,24.779999999999998,10.899999999999999,7.96,6.04,4.64,1.25,49.43,6.14,0.75
803,Georgia,2014,4757,74.49,26.700000000000003,23.99,11.709999999999999,5.56,6.53,0.0,63.0,11.49,0.754
804,Georgia,2015,4046,84.67999999999999,42.85,13.709999999999999,11.13,8.83,7.73,0.43,65.3,19.38,0.7298571428571429
805,Germany,1990,23546,259.45,117.77000000000001,53.09,40.18,29.0,18.68,0.73,191.45000000000002,68.0,0.801
806,Germany,1991,24662,258.11,117.4,51.8,41.79,28.33,18.05,0.74,191.32,66.79,0.8817777777777778
807,Germany,1992,27888,250.04,116.98,48.99,38.97,27.970000000000002,16.27,0.86,186.09,63.949999999999996,0.8817777777777778
808,Germany,1993,26937,235.5,109.28,47.24,36.089999999999996,25.729999999999997,15.83,1.33,179.08,56.419999999999995,0.8817777777777778
809,Germany,1994,28588,230.79,103.24,45.71,36.79,26.29,17.72,1.04,176.76999999999998,54.02,0.8817777777777778
810,Germany,1995,33420,233.58,107.2,45.269999999999996,37.69,25.090000000000003,17.21,1.12,178.17000000000002,55.410000000000004,0.83
811,Germany,1996,32147,216.42,96.3,42.46,35.07,25.39,16.15,1.05,165.14,51.28,0.8817777777777778
812,Germany,1997,28420,210.96,91.12,42.120000000000005,35.94,24.83,16.169999999999998,0.78,160.99,49.97,0.8817777777777778
813,Germany,1998,28733,200.51,85.96,40.33,33.53,23.380000000000003,16.22,1.0899999999999999,155.92,44.589999999999996,0.8817777777777778
814,Germany,1999,28154,189.24,80.55,38.49,31.65,22.049999999999997,15.73,0.77,144.76,44.480000000000004,0.8817777777777778
815,Germany,2000,24922,185.55,78.46000000000001,39.42,31.16,20.53,15.25,0.73,143.57,41.980000000000004,0.855
816,Germany,2001,24874,185.78,79.21000000000001,37.879999999999995,31.62,20.82,15.17,1.08,143.14,42.64,0.8817777777777778
817,Germany,2002,26441,183.96,78.59,37.480000000000004,31.51,20.169999999999998,15.66,0.55,140.48,43.48,0.8817777777777778
818,Germany,2003,31816,181.24,77.36,37.14,31.45,20.45,14.31,0.53,138.62,42.62,0.8817777777777778
819,Germany,2004,35772,172.23,72.87,36.7,29.490000000000002,19.38,13.25,0.54,132.6,39.63,0.8817777777777778
820,Germany,2005,36289,161.49,67.13,35.120000000000005,28.5,17.939999999999998,12.17,0.63,123.94,37.55,0.887
821,Germany,2006,38088,152.52,63.47,34.120000000000005,26.73,15.870000000000001,11.61,0.72,118.01,34.51,0.8817777777777778
822,Germany,2007,43667,146.52,60.49,32.33,25.22,16.34,11.54,0.6,113.73,32.79,0.8817777777777778
823,Germany,2008,47702,145.52,59.11,31.54,26.0,16.16,12.270000000000001,0.44000000000000006,112.39,33.13,0.8817777777777778
824,Germany,2009,43570,145.52,57.88,32.35,26.75,16.02,11.97,0.55,113.97,31.55,0.8817777777777778
825,Germany,2010,43614,152.17000000000002,59.150000000000006,33.71,27.0,18.560000000000002,13.02,0.73,117.77,34.4,0.906
826,Germany,2011,47947,152.82,60.400000000000006,34.99,26.68,17.53,12.66,0.56,118.74000000000001,34.08,0.911
827,Germany,2012,45142,148.31,59.03,33.010000000000005,25.939999999999998,17.51,12.28,0.54,113.8,34.51,0.915
828,Germany,2013,48563,153.07999999999998,61.589999999999996,34.29,26.939999999999998,18.41,11.35,0.5,117.88,35.2,0.915
829,Germany,2014,50167,153.04,60.79,34.29,27.28,18.12,11.79,0.77,118.86999999999999,34.17,0.916
830,Germany,2015,43201,150.34,61.47,33.45,26.01,17.32,11.56,0.53,115.11,35.23,0.8817777777777778
831,Greece,1985,5156,58.17,19.72,14.420000000000002,9.21,8.51,6.31,0.0,41.660000000000004,16.51,0.741
832,Greece,1986,6040,61.21,24.69,12.91,7.17,9.08,7.359999999999999,0.0,47.410000000000004,13.8,0.8248
833,Greece,1987,6994,63.059999999999995,26.49,12.68,9.19,8.02,6.14,0.54,48.79,14.27,0.8248
834,Greece,1988,8070,60.12,23.98,13.639999999999999,8.0,9.11,5.39,0.0,44.699999999999996,15.42,0.8248
835,Greece,1989,8310,54.53,19.45,11.06,8.540000000000001,9.86,5.08,0.54,41.32,13.21,0.8248
836,Greece,1990,10179,51.49,20.35,9.24,7.3100000000000005,8.01,6.17,0.41,42.1,9.39,0.759
837,Greece,1991,10816,54.57,22.439999999999998,11.86,8.5,6.65,4.57,0.55,43.839999999999996,10.73,0.8248
838,Greece,1992,11818,48.93,19.8,11.370000000000001,7.73,6.619999999999999,3.13,0.28,39.9,9.03,0.8248
839,Greece,1993,10957,53.1,18.03,12.49,9.49,8.31,4.35,0.43000000000000005,40.26,12.84,0.8248
840,Greece,1994,11638,46.84,17.03,11.32,6.970000000000001,6.83,4.3999999999999995,0.29,38.13,8.71,0.8248
841,Greece,1995,13550,49.68,18.85,9.36,7.76,8.719999999999999,4.99,0.0,42.57,7.11,0.7719999999999999
842,Greece,1996,14330,45.13,15.65,10.26,7.29,8.649999999999999,3.28,0.0,36.75,8.379999999999999,0.8248
843,Greece,1997,13968,47.660000000000004,16.36,8.28,7.81,8.84,6.06,0.31,40.980000000000004,6.68,0.8248
844,Greece,1998,14008,48.27,15.010000000000002,12.709999999999999,7.8999999999999995,9.2,3.28,0.17,39.75,8.52,0.8248
845,Greece,1999,13756,45.74,14.7,9.85,7.9399999999999995,8.82,4.43,0.0,36.36,9.379999999999999,0.8248
846,Greece,2000,12509,44.86,13.709999999999999,9.17,8.32,8.23,5.1,0.33,35.21,9.65,0.799
847,Greece,2001,13043,38.81,12.76,8.4,7.949999999999999,6.06,3.12,0.52,33.1,5.71,0.8248
848,Greece,2002,14676,38.35,13.620000000000001,9.52,6.16,5.15,3.9,0.0,30.92,7.43,0.8248
849,Greece,2003,19202,40.67,11.25,9.06,9.25,6.510000000000001,4.220000000000001,0.38,33.69,6.98,0.8248
850,Greece,2004,22804,40.92,14.36,8.71,7.42,6.75,3.32,0.36,34.89,6.03,0.8248
851,Greece,2005,23414,46.53,17.46,9.23,8.76,6.78,3.9399999999999995,0.36,38.06,8.469999999999999,0.8530000000000001
852,Greece,2006,25739,45.410000000000004,17.43,8.58,8.71,6.78,3.72,0.19,38.46,6.95,0.8248
853,Greece,2007,29896,33.91,8.35,7.4399999999999995,7.44,6.81,3.69,0.18,27.36,6.55,0.8248
854,Greece,2008,33168,40.3,14.690000000000001,7.220000000000001,9.11,6.94,2.34,0.0,34.64,5.66,0.8248
855,Greece,2009,30785,40.97,12.84,8.22,8.99,7.86,3.06,0.0,35.25,5.72,0.8248
856,Greece,2010,27886,39.9,13.14,8.14,8.43,7.039999999999999,3.1500000000000004,0.0,35.75,4.15,0.867
857,Greece,2011,26825,48.68,13.37,10.57,11.0,8.43,5.31,0.0,39.65,9.03,0.864
858,Greece,2012,23309,53.32,15.65,12.25,12.22,7.83,5.18,0.19,43.980000000000004,9.34,0.8649999999999999
859,Greece,2013,22994,55.11,12.9,15.0,11.94,10.1,4.9799999999999995,0.19,44.64,10.47,0.863
860,Greece,2014,22834,59.82,17.53,15.1,13.13,7.720000000000001,6.16,0.18,48.61,11.21,0.8649999999999999
861,Greece,2015,18927,56.06,15.87,15.01,11.64,9.43,4.11,0.0,45.98,10.08,0.8248
862,Grenada,1985,1965,25.08,0.0,25.08,0.0,0.0,0.0,0.0,25.08,0.0,0.7415999999999999
863,Grenada,1988,2707,46.800000000000004,0.0,0.0,0.0,29.85,16.950000000000003,0.0,38.25,8.55,0.7415999999999999
864,Grenada,1989,3268,65.09,0.0,22.3,14.34,28.45,0.0,0.0,65.09,0.0,0.7415999999999999
865,Grenada,1990,3391,24.75,0.0,0.0,16.13,0.0,8.62,0.0,24.75,0.0,0.7415999999999999
866,Grenada,1991,3650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
867,Grenada,1992,3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
868,Grenada,1993,3632,34.21,0.0,0.0,26.42,0.0,0.0,7.79,34.21,0.0,0.7415999999999999
869,Grenada,1994,3735,60.82,0.0,22.35,38.47,0.0,0.0,0.0,60.82,0.0,0.7415999999999999
870,Grenada,1995,3869,51.95,51.95,0.0,0.0,0.0,0.0,0.0,0.0,51.95,0.7415999999999999
871,Grenada,1996,4087,11.96,0.0,0.0,11.96,0.0,0.0,0.0,11.96,0.0,0.7415999999999999
872,Grenada,2001,5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
873,Grenada,2002,5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
874,Grenada,2003,6385,69.18,0.0,48.54,20.64,0.0,0.0,0.0,69.18,0.0,0.7415999999999999
875,Grenada,2004,6428,13.37,0.0,0.0,0.0,13.37,0.0,0.0,13.37,0.0,0.7415999999999999
876,Grenada,2005,7422,160.82,75.7,48.04,10.05,27.03,0.0,0.0,146.8,14.02,0.7415999999999999
877,Grenada,2006,7423,9.89,0.0,0.0,9.89,0.0,0.0,0.0,9.89,0.0,0.7415999999999999
878,Grenada,2007,8035,48.34,0.0,23.13,0.0,25.21,0.0,0.0,35.35,12.99,0.7415999999999999
879,Grenada,2008,8733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
880,Grenada,2009,8140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
881,Grenada,2010,8118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737
882,Grenada,2011,8188,20.73,0.0,20.73,0.0,0.0,0.0,0.0,20.73,0.0,0.739
883,Grenada,2012,8382,18.009999999999998,0.0,0.0,9.06,0.0,8.95,0.0,18.009999999999998,0.0,0.7399999999999999
884,Grenada,2013,8789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742
885,Grenada,2014,9456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
886,Grenada,2015,10290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415999999999999
887,Guatemala,1986,1044,42.84,8.23,6.82,7.029999999999999,10.24,10.19,0.33,37.64,5.2,0.581
888,Guatemala,1987,997,57.92,17.619999999999997,6.6,10.4,14.68,7.98,0.64,44.8,13.12,0.581
889,Guatemala,1988,1074,47.24,20.18,3.72,8.07,8.43,6.45,0.39,42.81,4.43,0.581
890,Guatemala,1989,1122,35.23,9.78,5.93,6.23,8.61,4.22,0.45999999999999996,31.009999999999998,4.22,0.581
891,Guatemala,1990,996,34.07,9.56,3.2,7.05,9.11,4.85,0.3,30.35,3.72,0.48299999999999993
892,Guatemala,1991,1194,33.52,9.08,4.67,7.99,7.319999999999999,4.17,0.29,28.759999999999998,4.76,0.581
893,Guatemala,1992,1294,38.25,12.74,4.88,9.85,5.06,5.720000000000001,0.0,31.09,7.16,0.581
894,Guatemala,1993,1381,31.169999999999998,6.3,5.380000000000001,7.07,7.539999999999999,4.24,0.6399999999999999,27.02,4.1499999999999995,0.581
895,Guatemala,1994,1538,25.9,6.1,3.81,4.82,5.569999999999999,5.1899999999999995,0.41000000000000003,23.2,2.7,0.581
896,Guatemala,1995,1696,34.13,5.61,4.35,8.4,8.27,7.02,0.48000000000000004,27.0,7.13,0.513
897,Guatemala,1996,1775,30.05,7.43,5.44,5.66,7.45,3.87,0.2,26.16,3.89,0.581
898,Guatemala,1997,1967,26.509999999999998,3.51,4.22,6.82,5.2700000000000005,6.29,0.4,21.69,4.82,0.581
899,Guatemala,1998,2091,37.06,12.74,4.42,6.0,6.510000000000001,6.8100000000000005,0.5800000000000001,29.89,7.17,0.581
900,Guatemala,1999,1926,36.5,7.89,4.359999999999999,8.34,8.709999999999999,6.56,0.64,32.14,4.36,0.581
901,Guatemala,2000,1977,27.419999999999998,4.5,6.19,3.2,7.31,5.72,0.5,23.34,4.08,0.552
902,Guatemala,2001,1867,30.59,7.01,5.289999999999999,5.5,5.8,6.620000000000001,0.37,25.5,5.09,0.581
903,Guatemala,2002,2022,40.53,9.620000000000001,8.79,6.97,7.72,6.959999999999999,0.47,29.479999999999997,11.05,0.581
904,Guatemala,2003,2079,37.34,9.92,5.37,7.09,7.140000000000001,7.05,0.77,32.28,5.0600000000000005,0.581
905,Guatemala,2004,2215,29.93,3.52,5.3,5.66,7.05,7.59,0.81,23.94,5.99,0.581
906,Guatemala,2005,2450,32.61,8.92,4.4799999999999995,5.14,5.9799999999999995,7.470000000000001,0.62,27.65,4.96,0.576
907,Guatemala,2006,2653,41.95,12.3,6.279999999999999,7.1899999999999995,7.66,8.02,0.5,34.17,7.78,0.581
908,Guatemala,2007,2914,40.27,7.86,6.8100000000000005,8.790000000000001,7.96,8.3,0.55,34.31,5.96,0.581
909,Guatemala,2008,3252,54.76,8.64,9.2,11.33,11.329999999999998,12.959999999999999,1.3,45.6,9.16,0.581
910,Guatemala,2009,3053,57.57,11.06,9.05,12.73,11.34,12.49,0.9,46.38,11.19,0.581
911,Guatemala,2010,3260,35.43,4.44,5.52,7.16,8.91,8.72,0.6799999999999999,29.23,6.2,0.611
912,Guatemala,2011,3661,34.69,4.9399999999999995,5.71,5.62,7.140000000000001,10.39,0.89,26.15,8.54,0.617
913,Guatemala,2012,3779,41.8,7.21,7.79,7.62,6.93,11.17,1.08,33.35,8.45,0.624
914,Guatemala,2013,3947,40.69,4.74,6.62,7.83,8.71,11.870000000000001,0.92,32.3,8.39,0.626
915,Guatemala,2014,4210,45.88,5.36,8.76,9.360000000000001,9.58,11.84,0.98,35.14,10.74,0.627
916,Guatemala,2015,4472,44.85,8.49,6.88,8.03,8.24,11.98,1.23,33.85,11.0,0.581
917,Guyana,1988,632,91.92,0.0,16.24,22.080000000000002,27.99,25.61,0.0,71.64,20.28,0.6082857142857143
918,Guyana,1989,581,184.88,23.23,44.589999999999996,31.299999999999997,40.68,41.769999999999996,3.31,143.34,41.54,0.6082857142857143
919,Guyana,1990,607,177.06,24.45,40.519999999999996,27.1,43.82,36.69,4.48,136.27,40.79,0.542
920,Guyana,1991,514,232.84,73.12,23.99,40.59,37.07,55.82,2.25,190.33,42.510000000000005,0.6082857142857143
921,Guyana,1992,561,182.15,43.72,43.86,35.15,31.92,25.240000000000002,2.26,137.52,44.63,0.6082857142857143
922,Guyana,1993,671,116.81,0.0,19.47,28.4,38.21,28.46,2.27,94.01,22.8,0.6082857142857143
923,Guyana,1994,819,162.2,24.49,26.44,29.07,39.84,38.93,3.43,119.12,43.08,0.6082857142857143
924,Guyana,1995,939,208.72,49.8,30.520000000000003,55.77,38.82,33.81,0.0,176.79,31.93,0.581
925,Guyana,1996,1070,128.31,23.78,30.08,19.73,30.92,23.8,0.0,109.53,18.78,0.6082857142857143
926,Guyana,1997,1139,82.65,17.94,11.71,13.79,25.849999999999998,12.18,1.18,60.489999999999995,22.16,0.6082857142857143
927,Guyana,1998,1092,64.86,0.0,23.85,18.77,13.0,6.88,2.36,59.84,5.02,0.6082857142857143
928,Guyana,1999,1057,313.62,57.660000000000004,39.9,58.760000000000005,80.32,73.49000000000001,3.4899999999999998,233.07,80.55000000000001,0.6082857142857143
929,Guyana,2001,1054,380.76,39.11,97.03999999999999,94.67999999999999,93.03,55.769999999999996,1.13,312.28999999999996,68.47,0.6082857142857143
930,Guyana,2002,1090,311.93,19.31,67.06,79.45,71.5,68.03,6.58,258.2,53.73,0.6082857142857143
931,Guyana,2003,1116,382.54,54.21,76.33,90.09,83.75,73.87,4.29,296.5,86.03999999999999,0.6082857142857143
932,Guyana,2004,1180,400.0,94.56,66.33,73.3,93.14,66.33,6.34,309.16,90.84,0.6082857142857143
933,Guyana,2005,1235,333.96,40.71,74.97,64.22,92.94,57.91,3.21,267.90000000000003,66.06,0.618
934,Guyana,2006,2182,394.6,60.75,72.15,71.96,104.57000000000001,75.47,9.7,315.62,78.98,0.6082857142857143
935,Guyana,2007,2602,373.75,93.4,49.45,94.66,68.06,63.71000000000001,4.470000000000001,276.12,97.63,0.6082857142857143
936,Guyana,2008,2873,353.62,78.02000000000001,79.59,75.61,66.38,49.39,4.63,266.58,87.04,0.6082857142857143
937,Guyana,2009,3076,301.78,57.42,58.82,75.15,60.73,41.41,8.25,216.65,85.13,0.6082857142857143
938,Guyana,2010,3384,403.07,102.35,47.67999999999999,99.02,75.46000000000001,70.19,8.37,326.69,76.38,0.624
939,Guyana,2011,3815,349.53000000000003,54.06999999999999,64.38,87.07000000000001,77.81,57.72,8.48,278.67,70.86,0.63
940,Guyana,2012,4212,367.98,55.83,73.19,98.38,73.75999999999999,59.49,7.33,292.4,75.58,0.629
941,Guyana,2013,4372,356.38,35.86,73.47,85.30999999999999,76.92,82.31,2.51,286.03,70.35000000000001,0.634
942,Hungary,1991,3561,575.0,249.35,119.15,112.41,67.89999999999999,24.94,1.25,427.65,147.35,0.803875
943,Hungary,1992,3970,570.26,238.35000000000002,119.91999999999999,112.31,67.29,30.82,1.57,436.11,134.15,0.803875
944,Hungary,1993,4116,539.28,236.64999999999998,112.94,103.75,60.0,24.77,1.17,413.58,125.7,0.803875
945,Hungary,1994,4431,535.81,241.63,109.06,103.34,55.02,25.55,1.21,412.89,122.92,0.803875
946,Hungary,1995,4767,493.42,224.97,102.44,96.24000000000001,45.42999999999999,23.12,1.22,376.49,116.92999999999999,0.7399999999999999
947,Hungary,1996,4792,482.74,207.25,109.51,98.59,45.370000000000005,21.55,0.47,361.84,120.9,0.803875
948,Hungary,1997,4856,470.44,215.76,100.38,89.53,43.559999999999995,20.1,1.11,364.03,106.41,0.803875
949,Hungary,1998,5010,436.78,173.84,90.97999999999999,101.85000000000001,47.67,21.65,0.79,338.53,98.25,0.803875
950,Hungary,1999,5147,483.88,211.23,101.24000000000001,99.22999999999999,47.300000000000004,22.939999999999998,1.94,383.75,100.13000000000001,0.803875
951,Hungary,2000,4966,464.56,195.54000000000002,101.5,97.23,46.959999999999994,21.52,1.81,360.64,103.92,0.769
952,Hungary,2001,5546,408.98,171.77999999999997,85.0,91.28,38.2,22.060000000000002,0.66,326.28999999999996,82.69,0.803875
953,Hungary,2002,6995,382.75,155.7,81.19999999999999,89.16999999999999,34.85,20.63,1.2000000000000002,306.36,76.39,0.803875
954,Hungary,2003,8840,372.04,146.49,90.44999999999999,82.74000000000001,33.17,17.82,1.37,295.78,76.26,0.803875
955,Hungary,2004,10806,369.46999999999997,152.51,76.97,84.74000000000001,34.55,19.45,1.25,294.43,75.03999999999999,0.803875
956,Hungary,2005,11764,352.01,147.03,76.83,81.49000000000001,31.17,14.59,0.9,286.59000000000003,65.42,0.802
957,Hungary,2006,12021,312.65999999999997,114.98,75.21,76.33,30.49,15.09,0.56,247.16,65.5,0.803875
958,Hungary,2007,14609,327.32,136.93,77.24000000000001,71.83,27.23,13.71,0.38,263.78000000000003,63.54,0.803875
959,Hungary,2008,16540,331.68,138.87,77.71,72.12,27.54,14.67,0.77,268.61,63.07,0.803875
960,Hungary,2009,13697,310.72,108.98,80.36,70.71,28.87,20.39,1.41,252.5,58.220000000000006,0.803875
961,Hungary,2010,13761,321.31,123.41,84.46000000000001,68.14,29.27,15.420000000000002,0.61,262.54,58.77,0.8210000000000001
962,Hungary,2011,14827,299.85,107.72,80.52,67.91,25.83,16.64,1.23,238.75,61.1,0.823
963,Hungary,2012,13525,305.96,124.97999999999999,78.69,60.28,25.8,15.81,0.4,246.65,59.31,0.823
964,Hungary,2013,14333,266.23,106.68,72.07,54.419999999999995,20.91,11.94,0.21,212.29,53.94,0.8249999999999998
965,Hungary,2014,14886,244.31,91.2,69.96000000000001,45.49,23.75,13.51,0.4,199.06,45.25,0.828
966,Hungary,2015,13087,257.27,115.32,59.949999999999996,42.17,24.65,14.57,0.61,203.39,53.88,0.803875
967,Iceland,1985,13357,171.05,22.22,53.349999999999994,39.129999999999995,24.39,31.96,0.0,136.19,34.86,0.7760000000000001
968,Iceland,1986,17681,215.1,54.480000000000004,52.04,42.06,34.089999999999996,27.82,4.61,133.62,81.48,0.8634999999999999
969,Iceland,1987,24107,209.94,43.48,84.66,29.77,29.01,18.43,4.59,137.01,72.93,0.8634999999999999
970,Iceland,1988,26249,167.98000000000002,15.15,46.13,46.72,23.450000000000003,36.53,0.0,135.12,32.86,0.8634999999999999
971,Iceland,1989,24089,110.12,14.93,33.05,20.62,14.0,27.52,0.0,68.79,41.33,0.8634999999999999
972,Iceland,1990,27316,180.31,0.0,45.2,37.34,46.21,51.559999999999995,0.0,160.25,20.060000000000002,0.802
973,Iceland,1991,28857,199.73,41.67,44.04,29.590000000000003,13.7,65.88,4.85,164.07,35.66,0.8634999999999999
974,Iceland,1992,29311,122.89,0.0,32.88,25.369999999999997,45.77,18.87,0.0,101.13,21.759999999999998,0.8634999999999999
975,Iceland,1993,25474,109.02,0.0,32.63,34.04,18.54,23.81,0.0,81.07,27.95,0.8634999999999999
976,Iceland,1994,25937,125.44,27.4,27.19,23.67,18.6,28.58,0.0,87.95,37.489999999999995,0.8634999999999999
977,Iceland,1995,28680,129.66,13.33,32.47,17.32,47.760000000000005,18.78,0.0,98.53,31.130000000000003,0.826
978,Iceland,1996,29740,177.35,50.2,27.009999999999998,28.240000000000002,43.9,23.43,4.57,148.38,28.97,0.8634999999999999
979,Iceland,1997,30326,164.02,36.84,48.209999999999994,35.87,19.61,23.490000000000002,0.0,135.83,28.189999999999998,0.8634999999999999
980,Iceland,1998,33513,141.09,30.46,21.13,32.37,29.23,27.9,0.0,105.69,35.400000000000006,0.8634999999999999
981,Iceland,1999,34858,128.92,17.49,15.09,39.17,29.16,28.009999999999998,0.0,96.96,31.96,0.8634999999999999
982,Iceland,2000,34372,207.99,0.0,44.88,36.19,62.35,64.57,0.0,178.16,29.83,0.859
983,Iceland,2001,30850,163.06,32.78,24.49,35.55,33.39,36.85,0.0,135.68,27.380000000000003,0.8634999999999999
984,Iceland,2002,34556,131.24,11.37,38.08,20.07,43.1,18.62,0.0,85.92,45.32,0.8634999999999999
985,Iceland,2003,42174,100.97,0.0,46.09,22.259999999999998,9.739999999999998,22.88,0.0,75.39,25.58,0.8634999999999999
986,Iceland,2004,50528,168.81,44.64,26.91,26.8,38.44,32.02,0.0,130.74,38.07,0.8634999999999999
987,Iceland,2005,60712,115.0,0.0,34.74,38.870000000000005,27.82,13.57,0.0,87.26,27.740000000000002,0.8889999999999999
988,Iceland,2006,60243,106.39,0.0,29.41,37.37,13.260000000000002,26.35,0.0,74.51,31.88,0.8634999999999999
989,Iceland,2007,73590,163.29,50.09,16.29,28.66,33.59,34.66,0.0,129.29,34.0,0.8634999999999999
990,Iceland,2008,59489,136.09,13.15,47.21,30.93,28.23,16.57,0.0,98.11,37.980000000000004,0.8634999999999999
991,Iceland,2009,43700,123.73,12.84,41.91,36.36,24.28,8.34,0.0,105.85,17.88,0.8634999999999999
992,Iceland,2010,45179,184.27,37.83,37.1,37.0,38.31,29.470000000000002,4.56,152.56,31.71,0.892
993,Iceland,2011,49861,92.95,0.0,28.67,20.900000000000002,26.14,12.66,4.58,74.57000000000001,18.380000000000003,0.896
994,Iceland,2012,48083,145.41,24.37,34.61,25.81,39.52,21.1,0.0,106.74000000000001,38.67,0.8969999999999999
995,Iceland,2013,51749,221.24,87.15,30.08,39.97,43.39,20.65,0.0,158.65,62.589999999999996,0.899
996,Iceland,2014,56833,197.96,67.95,32.24,25.759999999999998,46.77,25.24,0.0,155.55,42.410000000000004,0.899
997,Iceland,2015,54909,140.65,17.92,34.29,30.18,29.23,29.03,0.0,94.96000000000001,45.69,0.8634999999999999
998,Ireland,1985,6638,102.16,8.299999999999999,33.47,20.69,23.16,16.259999999999998,0.28,81.12,21.04,0.742
999,Ireland,1986,8937,104.88,9.97,31.419999999999998,22.009999999999998,23.9,17.3,0.28,81.67999999999999,23.2,0.8626000000000001
